"pol"	"place"	"time1"	"time2"	"Scale_agg"	"HComplex_agg"	"Gov_agg"	"Law_agg"	"Infrastr_agg"	"Money_agg"	"Info_agg"	"MilTech_agg"	"Norms_agg"	"MoralGods_agg"
"Kapuasi Basin 1842 1987"	"Kapuasi Basin"	1842	1987	5029952.49242423	2	0.142857142857143	0.75	0.111111111111111	0.5	0.365864527629233	0.493252133178779	0.890470843025588	0.7
"Konya Plain -1180 -901"	"Konya Plain"	-1180	-901	45166.6666666667	3.375	0.666856244788889	0.84963768115942	0.931823566151924	0.58918054618893	0.628243751946886	0.558167788143446	0.482994207511569	0.575692307692308
"Konya Plain -129 -95"	"Konya Plain"	-129	-95	216802.887426901	4	0.789197195879224	0.147292993630573	0.816502765033458	0.658607574588477	0.775134725357703	0.634199995889006	0.592523364485981	0.7
"Konya Plain -1344 -1181"	"Konya Plain"	-1344	-1181	664166.666666667	4.5	0.714285714285714	1	0.777777777777778	0.333333333333333	0.721511062521906	0.546865768237601	0.482994207511569	0.575692307692308
"Konya Plain -1500 -1400"	"Konya Plain"	-1500	-1400	142333.333333333	4	0.630422045225671	0.84963768115942	0.852819237147595	0.333333333333333	0.735817046729226	0.52558917249292	0.482994207511569	0.575692307692308
"Konya Plain -1650 -1501"	"Konya Plain"	-1650	-1501	445833.333333333	3.875	0.773279188082813	0.84963768115942	0.841786928242946	0.333333333333333	0.768479613718144	0.52558917249292	0.482994207511569	0.575692307692308
"Konya Plain -2000 -1700"	"Konya Plain"	-2000	-1700	35000	2.875	0.503482910164938	0.553512707619297	0.895507094037787	0.627042056282098	0.694293106920745	0.532965398085015	0.668801845292891	0.705725125879477
"Konya Plain -281 -190"	"Konya Plain"	-281	-190	5820833.33333333	5.125	0.789197195879224	0.733026942904387	0.978679786797868	0.749296875	0.83954798326261	0.802709402664055	1	0.920872050147493
"Konya Plain -300 -282"	"Konya Plain"	-300	-282	1030136.22076023	3.75	0.789197195879224	0.63031993653496	0.963930348258706	0.736796875	0.843656216354914	0.731851821529773	0.4	0.675692307692308
"Konya Plain -3000 -2001"	"Konya Plain"	-3000	-2001	5618606.28100781	2.4967008797654	0.559758513355242	0.553512707619297	0.736166266654002	0.627042056282098	0.151137160368366	0.48561952632552	0.668801845292891	0.705725125879477
"Konya Plain -31 283"	"Konya Plain"	-31	283	21850000	7.125	0.714285714285714	0.5	1	0.833333333333333	0.929052537045353	0.794475550578574	0.589010989010989	0.761875
"Konya Plain -5000 -3001"	"Konya Plain"	-5000	-3001	4989461.6590909	2.25	0.680056381978505	0	0.382213806888767	0.593838931282098	0.102439633819546	0.337528744446265	0.668801845292891	0.705725125879477
"Konya Plain -546 -334"	"Konya Plain"	-546	-334	10066666.6666667	5.875	1	1	1	0.77	0.895424836601307	0.786247665187555	0.6	0.9
"Konya Plain -6000 -5501"	"Konya Plain"	-6000	-5501	575555.067823343	1.5	0.112012987012987	0	0.535923226928181	0.295471823240166	0	0.316252148701584	0.668801845292891	0.705725125879477
"Konya Plain -6600 -6001"	"Konya Plain"	-6600	-6001	576421.73449001	1	0.313863603667229	0.553512707619297	0.356597502147911	0.398805156573499	0.0686633891093094	0.311098190726164	0.67627848080691	0.705725125879477
"Konya Plain -670 -547"	"Konya Plain"	-670	-547	5076714.99242423	4.375	0.789197195879224	0.553512707619297	0.844063025386759	0.603333333333333	0.820320183465869	0.639312165305022	0.668801845292891	0.575692307692308
"Konya Plain -7000 -6601"	"Konya Plain"	-7000	-6601	5618606.28100781	1	0.313863603667229	0.553512707619297	0.265815868779526	0.133463541666667	0.206299653623838	0.276553591932492	0.668801845292891	0.705725125879477
"Konya Plain -836 -696"	"Konya Plain"	-836	-696	455833.333333333	3.375	0.596192712918461	0.553512707619297	0.87517761629506	0.593838931282098	0.73277134190532	0.60632969607285	0.668801845292891	0.575692307692308
"Konya Plain -900 -837"	"Konya Plain"	-900	-837	5046851.21318447	3.2467008797654	0.596192712918461	0.553512707619297	0.790792222115956	0.403463541666667	0.674402892770569	0.604578349642886	0.482994207511569	0.575692307692308
"Konya Plain -9600 -7001"	"Konya Plain"	-9600	-7001	5618606.28100781	1	0.313863603667229	0.553512707619297	0.62571412483716	0.398805156573499	0.114277424197029	0.217176914522274	0.668801845292891	0.705725125879477
"Konya Plain 1093 1243"	"Konya Plain"	1093	1243	686666.666666667	4.625	0.714285714285714	0.84963768115942	0.865383238588891	0.77	0.856728111779751	0.752457676463426	1	1
"Konya Plain 1263 1326"	"Konya Plain"	1263	1326	3066666.66666667	4.875	0.714285714285714	0.84963768115942	0.96879900756033	0.936666666666667	0.867145516172487	0.75767659229178	1	1
"Konya Plain 1393 1402"	"Konya Plain"	1393	1402	281000	3.5	0.750719913848933	1	0.927613876144569	0.77	0.871334640202565	0.808496095170227	1	1
"Konya Plain 1421 1516"	"Konya Plain"	1421	1516	2584000	5.375	1	1	0.963930348258706	0.77	0.895276292335116	0.867898382711735	1	1
"Konya Plain 1517 1682"	"Konya Plain"	1517	1682	11170333.3333333	7.125	1	1	1	0.77	0.895276292335116	0.844719922389271	1	1
"Konya Plain 1683 1838"	"Konya Plain"	1683	1838	9760000	7.125	1	1	1	0.736796875	0.895276292335116	0.748839750160704	1	1
"Konya Plain 284 394"	"Konya Plain"	284	394	20016666.6666667	6.875	0.714285714285714	1	1	0.666666666666667	0.929052537045353	0.725100115462177	0.8	0.891078539823009
"Konya Plain 395 607"	"Konya Plain"	395	607	5183333.33333333	7.5	0.857142857142857	1	1	0.833333333333333	0.895276292335116	0.825359734350018	0.49398321850058	1
"Konya Plain 632 866"	"Konya Plain"	632	866	2566666.66666667	7.25	0.857142857142857	1	1	0.666666666666667	0.823529411764706	0.846636330094699	0.49398321850058	1
"Konya Plain 867 1072"	"Konya Plain"	867	1072	3790000	7.375	0.857142857142857	1	1	0.77	0.823529411764706	0.846636330094699	0.392523364485981	1
"Latium -1000 -717"	"Latium"	-1000	-717	5561870.06024758	1.5	0.142857142857143	0	0.61492755593251	0.487282522828643	0.242211427913222	0.596178671153351	0.45089462285724	0.665486725663717
"Latium -133 -31"	"Latium"	-133	-31	11041666.6666667	5.375	0.571428571428571	0.25	1	0.666666666666667	0.811405478221823	0.680080732460379	0.4	0.705725125879477
"Latium -1800 -1001"	"Latium"	-1800	-1001	4988436.1590909	1.125	0	0	0.100078802206462	0.403463541666667	0.105523125280647	0.465066722546393	0.668801845292891	0.665486725663717
"Latium -264 -134"	"Latium"	-264	-134	1463333.33333333	4.625	0.428571428571429	0.5	1	0.666666666666667	0.811405478221823	0.659814374697515	0.4	0.761875
"Latium -31 283"	"Latium"	-31	283	21850000	7.125	0.714285714285714	0.5	1	0.833333333333333	0.929052537045353	0.794475550578574	0.589010989010989	0.761875
"Latium -3600 -1801"	"Latium"	-3600	-1801	5618606.28100781	1	0	0	0.100078802206462	0.166666666666667	0.105523125280647	0.337965197183204	0.668801845292891	0.665486725663717
"Latium -509 -265"	"Latium"	-509	-265	203550	3.75	0.428571428571429	0.5	0.777777777777778	0.833333333333333	0.811405478221823	0.69047794197087	0.4	0.665486725663717
"Latium -716 -510"	"Latium"	-716	-510	22166.6666666667	2.875	0.285714285714286	0.25	0.666666666666667	0.403463541666667	0.733696496358818	0.607581604089544	0.45089462285724	0.665486725663717
"Latium 1198 1308"	"Latium"	1198	1308	326333.333333333	5.125	0.763824884792627	1	0.888888888888889	0.666666666666667	0.823529411764706	0.851063829787234	0.668801845292891	1
"Latium 1378 1526"	"Latium"	1378	1526	224333.333333333	4.875	0.857142857142857	1	0.888888888888889	0.666666666666667	0.764705882352941	0.901605207036338	0.589010989010989	1
"Latium 1527 1647"	"Latium"	1527	1647	551333.333333333	4.875	0.714285714285714	1	1	0.666666666666667	0.88235294117647	0.829787234042553	0.589010989010989	1
"Latium 1648 1800"	"Latium"	1648	1800	687333.333333333	5.25	0.714285714285714	1	1	0.833333333333333	0.823529411764706	0.569791910217442	0.589010989010989	1
"Latium 284 394"	"Latium"	284	394	20016666.6666667	6.875	0.714285714285714	1	1	0.666666666666667	0.929052537045353	0.725100115462177	0.8	0.891078539823009
"Latium 395 457"	"Latium"	395	457	5821714.99242423	7.625	0.857142857142857	1	0.978267523722069	0.666666666666667	0.929052537045353	0.730698279392298	0.989010989010989	0.957378354203936
"Latium 493 554"	"Latium"	493	554	2095000	5.5	0.571428571428571	1	1	0.77	0.929052537045353	0.684350468495425	0.989010989010989	1
"Latium 568 710"	"Latium"	568	710	375833.333333333	5.25	0.428571428571429	1	1	0.77	0.811405478221823	0.647965931741811	0.679790856281902	1
"Latium 711 903"	"Latium"	711	903	345833.333333333	5.25	0.478110599078341	1	0.963930348258706	0.633463541666667	0.811405478221823	0.647965931741811	0.589010989010989	1
"Latium 904 1197"	"Latium"	904	1197	272000	5.75	0.857142857142857	1	0.888888888888889	0.666666666666667	0.764705882352941	0.790965663567195	0.58153435349697	1
"Lena River Valley 1400 1642"	"Lena River Valley"	1400	1642	5561836.72691424	1.5	0	0	0	0.166666666666667	0.07174688057041	0.324470669029329	0.505458357432042	0.6
"Lena River Valley 1643 1900"	"Lena River Valley"	1643	1900	5618606.28100781	1.5	0.142857142857143	0.75	0.111111111111111	0.333333333333333	0.542335115864528	0.324470669029329	0.505458357432042	0.6
"Lowland Andes 1534 1830"	"Lowland Andes"	1534	1830	205.333333333333	1.875	0	0	0.222222222222222	0.333333333333333	0.0129233511586453	0.297872340425532	0.690470843025588	0
"Lowland Andes 1831 1931"	"Lowland Andes"	1831	1931	5561903.39358091	1.75	0	0	0.111111111111111	0.5	0.0129233511586453	0.359338061465721	0.690470843025588	0
"Middle Ganga -187 -65"	"Middle Ganga"	-187	-65	21053333.3333333	4.14639720613096	0.634669994948751	0.553512707619297	0.799928596746327	0.66644918949531	0.796778991372714	0.768729550732606	0.668801845292891	0.8
"Middle Ganga -3000 -600"	"Middle Ganga"	-3000	-600	5618606.28100781	3.52139720613096	0.596192712918461	0.553512707619297	0.779759913211307	0.58918054618893	0.628243751946886	0.548706246753789	0.668801845292891	0.614612247660222
"Middle Ganga -324 -188"	"Middle Ganga"	-324	-188	7350000	5.25	0.714285714285714	0.84963768115942	1	0.77	0.882312910962361	0.788658838612525	0.8	0.8
"Middle Ganga -600 -325"	"Middle Ganga"	-600	-325	5571803.39358091	3.5	0.503482910164938	0	0.837808861603375	0.333333333333333	0.291786578117037	0.594469842787658	0.552354476871838	0.638919939967914
"Middle Ganga -64 34"	"Middle Ganga"	-64	34	5618606.28100781	4.08944276968012	0.634669994948751	0.553512707619297	0.799928596746327	0.58918054618893	0.793695499911613	0.777559071830638	0.668801845292891	0.8
"Middle Ganga -7000 -3000"	"Middle Ganga"	-7000	-3000	5618606.28100781	3.27139720613096	0.596192712918461	0.553512707619297	0.779759913211307	0.58918054618893	0.628243751946886	0.527429651009108	0.668801845292891	0.705725125879477
"Middle Ganga 1090 1202"	"Middle Ganga"	1090	1202	5125381.6590909	4.19815287606309	0.634669994948751	0.553512707619297	0.799928596746327	0.58918054618893	0.7317414839423	0.744096352399755	0.38153435349697	0.8
"Middle Ganga 1206 1525"	"Middle Ganga"	1206	1525	6088381.6590909	7	0.882515168229454	1	1	0.966796875	0.86135622249734	0.804867115028793	1	1
"Middle Ganga 1526 1803"	"Middle Ganga"	1526	1803	44750000	4.5	0.969155844155844	1	0.97983131646498	0.800130208333333	0.890870503668621	0.868485503366528	1	1
"Middle Ganga 320 514"	"Middle Ganga"	320	514	5321714.99242423	5.875	0.704789075264206	0.63031993653496	0.864800164035689	0.729782522828643	0.825457308425051	0.763936713097661	0.38153435349697	0.8
"Middle Ganga 35 319"	"Middle Ganga"	35	319	5366666.66666667	4.25	0.714285714285714	0.733026942904387	0.867568675686757	0.77	0.796916590271923	0.785407078640352	0.389010989010989	0.8
"Middle Ganga 550 606"	"Middle Ganga"	550	606	5618606.28100781	4.08944276968012	0.634669994948751	0.553512707619297	0.779759913211307	0.58918054618893	0.753989924865948	0.756758941770071	0.38153435349697	0.8
"Middle Ganga 650 779"	"Middle Ganga"	650	779	5601803.39358091	4.43974644331456	0.749922271407924	0.656219713988724	0.816076385325444	0.58918054618893	0.775634190880959	0.698486417481258	0.38153435349697	0.8
"Middle Ganga 780 809"	"Middle Ganga"	780	809	2066666.66666667	5	0.701180743342021	0.84963768115942	0.906293662942437	0.77	0.75561547803938	0.74331020661341	0.38153435349697	0.8
"Middle Ganga 810 1030"	"Middle Ganga"	810	1030	5345714.99242423	4.08944276968012	0.634669994948751	0.553512707619297	0.799928596746327	0.58918054618893	0.753989924865948	0.736127903995566	0.38153435349697	0.8
"Middle Yellow River Valley -1122 -795"	"Middle Yellow River Valley"	-1122	-795	3816666.66666667	4.5	0.812554112554113	0.772830452243757	0.91140806224406	0.466796875	0.825604261183283	0.660372051468014	0.38153435349697	0.358782341610703
"Middle Yellow River Valley -1250 -1123"	"Middle Yellow River Valley"	-1250	-1123	2001333.33333333	3.75	0.714285714285714	0.233026942904387	0.87517761629506	0.5	0.692239512469814	0.578626598341035	0.38153435349697	0
"Middle Yellow River Valley -1650 -1251"	"Middle Yellow River Valley"	-1650	-1251	978166.666666667	3.125	0.67941676417761	0	0.853857403092928	0.466796875	0.606357570137011	0.490280146458444	0.389010989010989	0
"Middle Yellow River Valley -1850 -1651"	"Middle Yellow River Valley"	-1850	-1651	33250	3.125	0.576378997346739	0.173192771084337	0.811956243279977	0.462138489906832	0.6610944069057	0.423821354577788	0.668801845292891	0
"Middle Yellow River Valley -202 9"	"Middle Yellow River Valley"	-202	9	18419333.3333333	5.875	0.66969696969697	1	0.988967691095351	0.77	0.9210615280595	0.711084511001505	0.389010989010989	0.707239235637648
"Middle Yellow River Valley -3000 -1900"	"Middle Yellow River Valley"	-3000	-1900	4999131.6590909	3.75510731251393	0.570820401831864	0.173192771084337	0.793399939559317	0.495341614906832	0.555278912231322	0.34448786266846	0.668801845292891	0
"Middle Yellow River Valley -338 -207"	"Middle Yellow River Valley"	-338	-207	13513333.3333333	5.2467008797654	0.857142857142857	0.746930674789994	0.967893217893218	0.662008281573499	0.88235294117647	0.708833288788755	0.38153435349697	0.705725125879477
"Middle Yellow River Valley -488 -223"	"Middle Yellow River Valley"	-488	-223	5075184.5465178	4.2467008797654	0.826298701298701	0.84963768115942	0.935540695786437	0.662008281573499	0.746137460595509	0.711128562376121	0	0.63154692794534
"Middle Yellow River Valley -5000 -3001"	"Middle Yellow River Valley"	-5000	-3001	580205.067823343	3.00510731251393	0.394342096264219	0.553512707619297	0.556182538797934	0.295471823240166	0.118446476439292	0.28887788798126	0.668801845292891	0
"Middle Yellow River Valley -794 -489"	"Middle Yellow River Valley"	-794	-489	5098517.87985113	3.9967008797654	0.857142857142857	0.84963768115942	0.920544436874431	0.5	0.811405478221823	0.703512745368247	0.189010989010989	0.440468388122331
"Middle Yellow River Valley 1127 1234"	"Middle Yellow River Valley"	1127	1234	17756802.8874269	4.2014519962977	1	1	0.952651218981213	0.858477366255144	0.895424836601307	0.785999659182139	0.668801845292891	0.9
"Middle Yellow River Valley 1271 1367"	"Middle Yellow River Valley"	1271	1367	30348500	6	1	1	0.963683527885863	0.858477366255144	0.88235294117647	0.813959456486287	0.8	0.9
"Middle Yellow River Valley 1368 1643"	"Middle Yellow River Valley"	1368	1643	28343950	5.5	0.857142857142857	0.75	1	0.666666666666667	0.88235294117647	0.848525298593626	0.4	0.9
"Middle Yellow River Valley 1644 1795"	"Middle Yellow River Valley"	1644	1795	44615133.3333333	6.75	0.960725075528701	0.59963768115942	1	0.666666666666667	0.941176470588235	0.790410644002393	0.4	0.9
"Middle Yellow River Valley 1796 1912"	"Middle Yellow River Valley"	1796	1912	111230297.333333	6.625	1	0.75	1	0.833333333333333	0.895276292335116	0.825268010371159	0.668801845292891	0.9
"Middle Yellow River Valley 25 219"	"Middle Yellow River Valley"	25	219	13346234.6666667	5.375	0.857142857142857	1	1	0.603333333333333	0.88235294117647	0.684262240100244	0.389010989010989	0.726527069465541
"Middle Yellow River Valley 265 317"	"Middle Yellow River Valley"	265	317	7087954.33333333	5.75	0.675010789814415	1	0.963683527885863	0.691810699588477	0.895424836601307	0.759113354271589	0.4	0.726527069465541
"Middle Yellow River Valley 386 557"	"Middle Yellow River Valley"	386	557	11033333.3333333	4.75	0.428571428571429	0.84963768115942	0.927613876144569	0.800130208333333	0.918928029664588	0.742097834687379	0.4	0.856404473864415
"Middle Yellow River Valley 581 617"	"Middle Yellow River Valley"	581	617	16516666.6666667	4.5	0.857142857142857	0.75	0.856782106782107	0.691810699588477	0.941176470588235	0.74468085106383	0.4	0.875692307692308
"Middle Yellow River Valley 618 762"	"Middle Yellow River Valley"	618	762	13866666.6666667	6	1	1	1	0.691810699588477	0.941176470588235	0.762896611860627	0.4	0.9
"Middle Yellow River Valley 763 907"	"Middle Yellow River Valley"	763	907	20600000	4.875	1	1	1	0.691810699588477	0.941176470588235	0.778722721658368	0.4	0.9
"Middle Yellow River Valley 960 1126"	"Middle Yellow River Valley"	960	1126	27711166.6666667	6.5	1	1	1	0.858477366255144	0.941176470588235	0.760117970038663	0.552354476871838	0.9
"Niger Inland Delta -250 49"	"Niger Inland Delta"	-250	49	127.5	2.50510731251393	0.497924314650063	0.553512707619297	0.701413587282776	0.58918054618893	0.196459793926294	0.118190719309011	0.668801845292891	0.705725125879477
"Niger Inland Delta 1100 1202"	"Niger Inland Delta"	1100	1202	547500	3.625	0.478110599078341	1	0.756457564575646	0.77	0.775272324256911	0.683299067274563	1	0.705725125879477
"Niger Inland Delta 1235 1410"	"Niger Inland Delta"	1235	1410	2104833.33333333	3.625	0.646340053022081	0.633389261744966	0.906293662942437	0.845833333333333	0.812854023603317	0.614425453654882	1	0.705725125879477
"Niger Inland Delta 1494 1591"	"Niger Inland Delta"	1494	1591	1736666.66666667	4.25	0.789197195879224	0.84963768115942	0.931331005779081	0.833333333333333	0.840572724893814	0.587060588516191	1	0.975692307692308
"Niger Inland Delta 1591 1618"	"Niger Inland Delta"	1591	1618	1024000	4.5	0.789197195879224	0.84963768115942	0.885129641778416	0.704310699588477	0.839635245925275	0.777998470677639	1	1
"Niger Inland Delta 1640 1711"	"Niger Inland Delta"	1640	1711	806802.887426901	2.5	0.142857142857143	0	0.688978279842922	0.652513879522264	0.300005060314817	0.665951030379763	0.38153435349697	1
"Niger Inland Delta 1712 1818"	"Niger Inland Delta"	1712	1818	1310000	4.25	0.71090053782266	0.84963768115942	0.800923934375328	0.690375389615431	0.724769284766058	0.683968830708775	0.389010989010989	1
"Niger Inland Delta 400 899"	"Niger Inland Delta"	400	899	8866.66666666667	3.13010731251393	0.282873560806205	0.272830452243758	0.810335002781442	0.593838931282098	0.151137160368366	0.118190719309011	0.668801845292891	0.705725125879477
"Niger Inland Delta 50 399"	"Niger Inland Delta"	50	399	1583.33333333333	2.88010731251393	0.497924314650063	0.553512707619297	0.701413587282776	0.593838931282098	0.196459793926294	0.118190719309011	0.668801845292891	0.705725125879477
"Niger Inland Delta 700 1077"	"Niger Inland Delta"	700	1077	505833.333333333	3.5	0.478110599078341	1	0.736128086832919	0.7825	0.196597392825502	0.661642782721715	0.67627848080691	0.705725125879477
"Niger Inland Delta 900 999"	"Niger Inland Delta"	900	999	17866.6666666667	3.44815287606309	0.537199239121362	0.553512707619297	0.906293662942437	0.749296875	0.196459793926294	0.356909447389442	0.668801845292891	0.705725125879477
"North Colombia 1050 1524"	"North Colombia"	1050	1524	2414.5	1.75	0.428571428571429	0.306582032829304	0.963930348258706	0.690375389615431	0.209383145084939	0.275198958233535	0.38153435349697	0.644997880457821
"North Colombia 250 1049"	"North Colombia"	250	1049	5562053.39358091	2.75510731251393	0.418243464494081	0.553512707619297	0.820712455040813	0.58918054618893	0.193376302465193	0.289159098496676	0.668801845292891	0.705725125879477
"Orkhon Valley -1400 -300"	"Orkhon Valley"	-1400	-300	369302.887426901	2	0.215595205398831	0.173192771084337	0.191021229782553	0.166666666666667	0.539586823027346	0.641988745254776	0.668801845292891	0
"Orkhon Valley -209 -60"	"Orkhon Valley"	-209	-60	1868000	3.25	0.0253723110865969	0.25	0.520595316005413	0.166666666666667	0.480763293615581	0.684037292568885	0.668801845292891	0
"Orkhon Valley -59 99"	"Orkhon Valley"	-59	99	1618000	3.25	0.232789938744319	0.397292993630573	0.520595316005413	0.166666666666667	0.539586823027346	0.67960979287635	0.668801845292891	0
"Orkhon Valley 100 250"	"Orkhon Valley"	100	250	1606802.8874269	3.31804556354916	0.388775085260738	0	0.520595316005413	0.166666666666667	0.25805206138339	0.614871611250339	0.668801845292891	0
"Orkhon Valley 1126 1205"	"Orkhon Valley"	1126	1205	60166.6666666667	2.25	0.503482910164938	0.25	0.100078802206462	0.166666666666667	0.115682072513192	0.459006498900116	0.668801845292891	0
"Orkhon Valley 1206 1270"	"Orkhon Valley"	1206	1270	13452453.2131845	4.5	0.90668202764977	0.483026942904387	0.920544436874431	0.77	0.828783439589336	0.790422849114577	0.668801845292891	0
"Orkhon Valley 1271 1367"	"Orkhon Valley"	1271	1367	30348500	6	1	1	0.963683527885863	0.858477366255144	0.88235294117647	0.813959456486287	0.8	0.9
"Orkhon Valley 1368 1689"	"Orkhon Valley"	1368	1689	991802.887426901	3.25	0.428571428571429	0.63031993653496	0.742817538227635	0.5	0.796837083167542	0.709727773594048	0.8	0.9
"Orkhon Valley 1695 1745"	"Orkhon Valley"	1695	1745	486802.887426901	3	0.571428571428571	0.25	0.795182551831326	0.666666666666667	0.792953711637112	0.693155497046294	0.8	0.9
"Orkhon Valley 1796 1912"	"Orkhon Valley"	1796	1912	111230297.333333	6.625	1	0.75	1	0.833333333333333	0.895276292335116	0.825268010371159	0.668801845292891	0.9
"Orkhon Valley 300 551"	"Orkhon Valley"	300	551	1640136.22076023	2.625	0.646340053022081	0	0.55534799537664	0.166666666666667	0.729812091799775	0.582515708936281	0.8	0.7
"Orkhon Valley 583 630"	"Orkhon Valley"	583	630	1790136.22076023	2.875	0.563274026403046	0.553512707619297	0.790792222115956	0.333333333333333	0.748359101537474	0.442928848225446	0.8	0.7
"Orkhon Valley 684 744"	"Orkhon Valley"	684	744	1373469.55409357	2.875	0.503482910164938	0.553512707619297	0.536582310376824	0.333333333333333	0.732623554958583	0.465812270211262	0.8	0.7
"Orkhon Valley 745 840"	"Orkhon Valley"	745	840	956802.887426901	3.875	0.523999101931746	0.453875026459877	0.842985888395985	0.666666666666667	0.654150390389775	0.644670970262015	0.490470843025588	0.9
"Orkhon Valley 841 907"	"Orkhon Valley"	841	907	5618606.28100781	3.19815287606309	0.491812852091609	0.553512707619297	0.779759913211307	0.166666666666667	0.628243751946886	0.621941950677254	0.668801845292891	0
"Oro PNG 1734 1883"	"Oro PNG"	1734	1883	5562036.72691424	2.5	0	0	0.111111111111111	0.333333333333333	0.130570409982175	0.308363020062456	0.989010989010989	0
"Oro PNG 1884 1942"	"Oro PNG"	1884	1942	10833.3333333333	2	0.571428571428571	0.5	0.444444444444444	0.666666666666667	0.424688057040998	0.376031703776426	0.989010989010989	1
"Paris Basin -1000 -901"	"Paris Basin"	-1000	-901	550	1.25	0.179291342420362	0.553512707619297	0.779759913211307	0.657172264615431	0.628243751946886	0.50259061861144	0.668801845292891	0.727361725663717
"Paris Basin -174 -27"	"Paris Basin"	-174	-27	33000	3.25	0.665514150792907	0.233026942904387	0.831086760869665	0.736796875	0.377918427152523	0.671087067127722	0.789010989010989	0.6
"Paris Basin -2200 -1001"	"Paris Basin"	-2200	-1001	574421.73449001	2.75510731251393	0.596192712918461	0.553512707619297	0.833688719557908	0.657172264615431	0.628243751946886	0.487806689282242	0.668801845292891	0.727361725663717
"Paris Basin -31 283"	"Paris Basin"	-31	283	21850000	7.125	0.714285714285714	0.5	1	0.833333333333333	0.929052537045353	0.794475550578574	0.589010989010989	0.761875
"Paris Basin -3200 -2201"	"Paris Basin"	-3200	-2201	574088.401156677	2.63010731251393	0.596192712918461	0.553512707619297	0.833688719557908	0.690375389615431	0.628243751946886	0.408085986577804	0.668801845292891	0.727361725663717
"Paris Basin -324 -175"	"Paris Basin"	-324	-175	25925	3.2467008797654	0.665514150792907	0.233026942904387	0.8106712569618	0.749296875	0.377918427152523	0.638222141257168	0.789010989010989	0.6
"Paris Basin -474 -325"	"Paris Basin"	-474	-325	4989973.32575757	2.8717008797654	0.596192712918461	0.38031993653496	0.853360194224837	0.582630208333333	0.234138522846303	0.555414733899946	0.668801845292891	0.727361725663717
"Paris Basin -600 -475"	"Paris Basin"	-600	-475	4992548.32575757	2.25	0.112012987012987	0.553512707619297	0.831290383393703	0.505361565026954	0.628243751946886	0.524895071699413	0.668801845292891	0.727361725663717
"Paris Basin -700 -601"	"Paris Basin"	-700	-601	3583.33333333333	2.25	0.179291342420362	0.553512707619297	0.810960905650976	0.593838931282098	0.628243751946886	0.503618475954732	0.668801845292891	0.727361725663717
"Paris Basin -900 -701"	"Paris Basin"	-900	-701	4989173.32575757	2	0.27755974068876	0.553512707619297	0.790792222115956	0.593838931282098	0.628243751946886	0.543876148169585	0.668801845292891	0.727361725663717
"Paris Basin 1150 1327"	"Paris Basin"	1150	1327	1034166.66666667	5.5	1	0.75	0.943761664723686	0.65394918949531	0.815193631614563	0.751961801565478	0.589010989010989	1
"Paris Basin 1328 1449"	"Paris Basin"	1328	1449	3163333.33333333	5.5	1	1	0.943761664723686	0.66644918949531	0.810625043615983	0.827499276505715	0.589010989010989	1
"Paris Basin 1450 1588"	"Paris Basin"	1450	1588	3908333.33333333	7.375	0.857142857142857	1	0.887115714866822	0.66644918949531	0.853936021848442	0.767737438159049	0.589010989010989	1
"Paris Basin 1589 1659"	"Paris Basin"	1589	1659	6543666.66666667	7.5	0.857142857142857	1	0.958511103262848	0.66644918949531	0.870229007633588	0.648566151335359	0.6	1
"Paris Basin 1660 1788"	"Paris Basin"	1660	1788	8168333.33333333	7.875	0.90668202764977	1	0.978267523722069	0.820615856161976	0.925969045584252	0.568612015841594	0.6	1
"Paris Basin 284 473"	"Paris Basin"	284	473	20016666.6666667	6.875	0.714285714285714	1	1	0.666666666666667	0.929052537045353	0.725100115462177	0.8	0.891078539823009
"Paris Basin 481 542"	"Paris Basin"	481	542	591666.666666667	4.25	0.646340053022081	0.75	1	0.7825	0.759620753838135	0.757663673445692	0.6	1
"Paris Basin 543 686"	"Paris Basin"	543	686	418333.333333333	4.375	0.596800882515168	0.84963768115942	1	0.7825	0.783922828259863	0.744487014955018	0.6	1
"Paris Basin 687 750"	"Paris Basin"	687	750	425000	4.375	0.596800882515168	0.75	1	0.704310699588477	0.801984137290518	0.761156845881386	0.6	1
"Paris Basin 752 839"	"Paris Basin"	752	839	5375000	4.5	0.71090053782266	0.25	0.737730059396913	0.749296875	0.856728111779751	0.747346363508667	0.6	1
"Paris Basin 840 986"	"Paris Basin"	840	986	2395000	4.5	0.857142857142857	0.233026942904387	0.911654882616904	0.77	0.714223752152367	0.747346363508667	0.6	1
"Paris Basin 987 1149"	"Paris Basin"	987	1149	263333.333333333	5	0.558323600484878	0	0.832650553612575	0.744638489906832	0.77783820493685	0.723120916790338	0.589010989010989	1
"Sogdiana -129 29"	"Sogdiana"	-129	29	115969.554093567	2.625	0.665514150792907	0.553512707619297	0.763981559391656	0.736796875	0.834193527690703	0.732434707880464	0.389010989010989	0.875692307692308
"Sogdiana -1400 -1000"	"Sogdiana"	-1400	-1000	5618606.28100781	1.125	0.596192712918461	0.553512707619297	0.520434521797706	0.58918054618893	0.206299653623838	0.651718511529903	0.668801845292891	0.511069340016709
"Sogdiana -2000 -1401"	"Sogdiana"	-2000	-1401	4992014.99242423	3.52139720613096	0.596192712918461	0.246930674789993	0.812524698393887	0.403463541666667	0.206299653623838	0.687143133117222	0.668801845292891	0.511069340016709
