	MCA_D1	MCA_D2	MCA_D3
46	-0.09409573741991385	0.03421881892438318	0.033935481632086005
47	-0.09618837825354853	0.03533467515020543	0.014825723812897257
48	-0.13880950812594364	0.050314537029966876	0.03132056571198737
49	-0.13609982101984414	0.04434686580818939	0.0325827397100908
50	-0.23576275662366755	0.016624010560079738	0.009513757764016478
51	0.23008741521003587	-0.002783565574330371	-0.0002311376954617533
52	0.07359624639944995	0.02384203206720698	0.002299265146534331
53	0.05020025481321776	0.020514695859041688	0.01857967558242375
54	-0.4211097035508188	-0.04398131650783398	0.020821738814932926
55	-0.04759357045477796	0.024341355496343323	0.0012118616806097258
56	0.26903423965880163	-0.017322741539313208	-0.014434063185841037
57	0.22896016289343804	-0.008113962661293802	-0.002920277039906906
58	0.28471186498463935	-0.011682910910232469	0.00275914345599807
59	0.299754605098223	-0.013766889085233085	-0.0051168086599916755
60	0.14735295262886322	0.027454670712981296	-0.0023160353784975924
61	0.29477074790375873	-0.017609329353573844	-0.00225789438003247
62	-0.31073755770456296	0.06028296222601653	-0.018197244698249983
63	-0.23443005231495273	0.06898585078394978	0.00031590399218412276
64	-0.2061038684198853	0.07235382330909264	-0.0017220183800364963
65	-0.1831559676010763	0.07539605723608127	-0.0001529736176989286
66	0.23075194127217774	-0.01953184241830404	0.0019307998693081664
67	-0.32323100385370424	0.05168181132632886	-0.02393422225599504
68	-0.29719742876332234	0.05709091386892061	-0.011664992598574923
69	-0.24910107096904907	0.06135305658847855	-0.007035891788916797
70	0.18146942513526376	0.011631278072813134	-0.014581324810989914
71	0.018881730058458075	0.02560673127347151	-0.016066853813777957
72	0.1099083951065235	0.02708324324309062	-0.003339807074880712
73	-0.2648844339274308	-0.019685321129168768	-0.015310196667346072
74	0.24293726944808133	0.00022177080346720841	-0.008050203772792116
75	0.166274748350465	0.023143434330884054	-0.01574661405289782
76	0.10756211173185216	0.01820156937211312	-0.027851442679359267
77	0.22801897623336953	-0.002157836092264429	-0.018955776399242022
78	0.2965179441111685	-0.029794413647725355	-0.01495763966603597
79	0.21571922468391788	-0.06136474134553319	-0.004199079419326342
80	0.16684043819030192	-0.001039649875288051	-0.0212594660581869
81	0.13428366472092834	0.011649161155557516	-0.022712611065202292
82	0.19133953301397205	-0.007365604213596561	-0.013824713308148993
83	0.20358329161049005	0.008936452030653928	-0.01066451443108655
84	0.16733230102990548	0.009868315354595363	-0.015055952322809221
85	-0.042543504137952194	-0.00836365441394863	0.008288620119859138
86	-0.39069330566530425	0.02157517775332952	-0.12390550158407435
87	-0.3676346268675669	-0.011440690125979178	-0.11019381408812244
88	0.15230149619968852	0.03826629676732375	-0.029894309580632602
89	0.05365361661777514	0.03478864941565868	0.0036764251744248904
90	0.049669893057785804	0.024035146434371553	0.0029238567069961342
91	0.25531741595505203	-0.010078320095486403	0.0037604113326561626
92	-0.05483217421596432	0.04095468093309676	0.022076041835711786
93	0.25561976071548176	-0.015030372772775217	0.01492375399437893
94	0.2758067309087568	0.00037520911455738207	0.019174562612276635
95	0.027418927642406707	0.04309683102069967	0.026512754854286644
96	-0.5567331126182176	-0.01243780099768986	-0.0653306997902528
97	-0.4211620502722727	-0.028638476696066343	-0.08523857084089309
98	-0.27872107003301133	0.0067971387242248315	0.006546512777413552
99	-0.12530724051909375	-0.002922734267366504	0.019186440861258678
100	-0.4410262253727617	-0.03422178521975442	-0.02834202381900243
101	-0.19602229160275947	-0.022531489821266033	-0.01917908696858942
102	0.009451362683353639	-0.005620131580246945	-0.04183777775318274
103	-0.09079732619709531	-0.004477562343878209	-0.03702183066880523
104	-0.16337531557082316	0.011793093156225615	0.016136492778827276
105	0.15485124696840172	0.03006387588958967	-0.0076976464220362565
106	-0.4953771833727859	-0.03879390207717852	0.024929545862817974
107	-0.21569824901922893	-0.02262890620457882	0.03230910226775115
108	-0.1839960985427466	-0.04113486970187003	0.03999871123493346
109	0.2615000254390377	0.002133010501100207	-0.00042336549548196046
110	-0.48775329525802885	-0.06989223444554318	0.03117870430306925
111	-0.4669363229995071	-0.09780012886112006	0.05796582275398512
112	0.2658126772429224	0.000564450460854237	0.021229713465164647
113	-0.4664933355151976	-0.0910123068707836	0.03412688377585093
114	-0.4981369740621286	-0.09336011707385673	0.03738966400171827
115	0.2497653907563237	0.004520898631594604	0.0027108327506744443
116	0.20969913914387553	0.000976067298387037	-0.023169990338005795
117	0.29272166733914845	-0.05014832687208245	-0.039581223085879656
118	0.1409438613966104	-0.016908448721592056	-0.05402679447183712
119	0.2950624479117263	-0.029802052949152162	-0.013091863801418187
120	0.1365723046717002	-0.03900921517973	-0.044754562736734185
121	0.20025567652294146	-0.04466602406320738	-0.018142816361566262
122	0.22891490760338135	0.02042907522918395	-0.004789081037785802
123	0.17957098154414097	0.012093164468786926	-0.018308557260290924
124	0.2546750135703693	-0.03947353015078636	-0.019623233484710956
125	0.22170349573803674	-0.01741580097567497	-0.005432445932838845
126	0.241005370815725	-0.04142998318162465	-0.008165225617002178
127	0.1875480261432252	-0.004420139180982994	-0.02812375677058593
128	-0.40359490494798866	-0.048068393535727456	0.04816527164273961
129	-0.5068876604248818	-0.07241293255074555	0.034549635205507565
130	-0.4695463911762299	-0.09143012608156988	0.04648999829021867
131	-0.3216568597642634	0.0621145273118593	-0.02227557164451404
132	-0.43782417884944025	-0.06878655900405913	0.05618658107799965
133	-0.49730912769208296	-0.08230856650331264	0.05004117852317229
134	-0.4989605249313018	-0.07169853693237367	0.04088305748194323
135	0.16759378814863918	0.01568558487561859	0.011266016586045846
136	0.1873650882014519	-0.01678485817673745	0.005881801626463444
137	0.17916951097828102	-0.01916894792571304	-0.014872516342112065
138	0.21395500640856463	-0.014182780089624376	-0.0018626264472081278
139	0.23244918158738373	-0.025965743914725083	0.002663159000248084
140	-0.05837700144302932	0.0946528291893712	-0.01959564566054054
141	0.15615893856954388	0.02422974663842968	0.007305655513218327
142	0.19918053525364726	0.02130024103659712	-0.0028821031754224986
143	-0.4157175179084049	-0.02892868935953903	-0.05220231812131698
144	-0.2324777275637329	-0.0285971464938538	-0.07931465876070094
145	0.017565138465527274	0.05385072291605419	0.01831182408245603
146	0.10252156404044797	0.03780973046449168	-0.00913246326193691
147	-0.0014045773414495066	0.05300438142637255	0.011933951986162728
148	0.02680101499338555	0.046802806699412024	0.014076372926403099
149	0.05535545452311953	0.057463008640916066	0.023373525994787044
150	-0.015285927060898449	0.029183477521673138	0.00882104800792543
151	0.23892469090121116	-0.0018888549096975546	-0.003350394215136921
152	0.13627787780038492	0.031893675438487756	-0.011387464576508525
153	-0.23525269103801486	0.010791122426558802	0.0142922732907708
154	0.2283779944560882	-0.0028078086737064255	0.002690330107255438
155	-0.3346565949053896	0.010377552426207887	0.006150825520640225
156	0.27071820590523615	0.0003578526561312427	0.0190280947574238
157	-0.4134122097805546	-0.009339603036261069	0.01235017859856138
158	-0.3496381136006821	-0.004224972663366982	0.018763231779706242
159	0.10387233494550008	0.07220839425433953	0.022735814676790228
160	-0.3842731897355074	-0.035592193543705755	0.010664027393210436
161	0.014017960899532436	0.03930206989595508	-0.006487114280550907
162	-0.006669289870099616	0.062069830835781714	0.012071812290139584
163	-0.3666930551552946	-0.03230584309140708	0.02285086247362667
164	0.2548998378392086	-0.011506093843647357	-0.0016790237182439896
165	0.267434351325799	-0.03482517276761128	-0.015673856849680617
166	0.25402284529817587	-0.019501278506075723	-0.020741483102258217
167	0.31192830791908716	-0.02781355295648714	-0.011287189218648951
168	0.2910792257445926	-0.046811937675869816	-0.01235167328124917
169	0.27186556692996405	-0.07308738288521519	-0.013984373119635202
170	0.23790784431583767	-0.02519936715545235	-0.0020493375326975215
171	0.2854423759968343	-0.009842021297252621	0.006588762571411855
172	0.2996919581987211	-0.02137647413569937	-0.007762105759940935
173	0.2937313301329196	-0.02205143495097944	-0.0031366737838944875
174	-0.1746576680406138	0.03206820693462348	-0.0002628457423683799
175	0.12368592750480586	0.017509928893890612	-0.013654596694377854
176	-0.3537653655900703	-0.00212921726525856	-0.016367876622602535
177	0.14236829439290807	0.02545977398797977	-0.0097760408157181
178	0.23553152312254128	-0.01043006500474051	0.004008391673281433
179	-0.4333169189898055	-0.019211634806658856	-0.0013621364492255148
180	0.07981746194361325	0.03563294812111618	-0.01952908977392664
181	-0.013697768145195353	0.045556525099599614	-0.009306711099904578
182	0.2669820345296393	-0.015656101776854357	-0.008360225072886248
183	0.2623807728393543	-0.021979565595144725	-0.018959031077128496
184	0.267504741437571	-0.023115709571607877	0.00290449015255516
185	0.16810744679726272	-0.08238973097208828	0.019973284312464264
186	0.22692096466223274	-0.017204921899496683	-0.002041052164521569
187	0.258674023910306	-0.04698991501370236	-0.013139927017446032
188	0.2214924048463469	-0.029421937881189558	-0.005706952022922064
189	0.1724128630261723	-0.023019582133813925	0.004347556191839637
190	0.17069516341012836	-0.020824294877039438	0.0009853687924569524
191	0.21896314650584459	0.005059380097474732	0.0036474275501008303
192	-0.41904471899154827	-0.01870314888028798	-0.04950615471602496
193	-0.26041449699669955	-0.01718497940517018	-0.05329045051271317
194	-0.5213148472906175	0.019338938893022947	-0.03920454742855606
195	-0.49867502867247726	-0.014130381927949926	-0.07259657335547244
196	0.12821265821691474	0.005931444774201405	-0.01932399799375418
197	-0.12806494416808162	0.02523929677107111	0.011552564797302538
198	0.23119842513701885	-0.002398450916284145	0.0017502614228722074
199	-0.10836087361021328	0.048538400499452114	0.023176902759740176
200	0.13852243029880099	0.0060824320396155014	-0.030620968152222337
201	-0.03281924728169776	0.02359259970611923	0.043552798717122074
202	0.15079037226515377	0.018351251570958727	-0.008561967076410286
203	0.2847792440535616	-0.04924331137311347	-0.03192382490981611
204	0.29899929610366804	-0.026995486303265967	-0.02196387971904583
205	0.18683081328252243	0.00453738571084414	-0.008868204937662126
206	0.22235981520795278	0.02941860937860159	-0.00316659633502702
207	0.10964690821064825	0.006398198550712502	-0.0025730868620427567
208	0.10331330137647642	-0.00013042644155889654	0.015782883623153277
209	0.16357160542725258	0.007503760046099434	-0.017373432042105178
210	0.06740997257194263	0.0005474128458028437	-0.0029182716081060144
211	0.102663758906713	0.07860316750652846	0.020734480340286014
212	-0.07199549627503174	0.10383424700407072	0.013673650570811317
213	-0.11674445089085307	0.09202149513136872	-0.001693296836319949
214	-0.12128638125592713	0.08301441700047622	0.0165048501431756
215	0.1906141050346211	0.007572558758361644	0.01508816377114443
216	-0.2311290859890385	0.06524058453091029	0.0265863782863588
217	0.16695355876453385	0.03581359608976075	0.010865850593923426
218	0.11413337499819311	0.0565893658457552	0.01472217151442139
219	-0.4077593448841315	0.027568750730174913	0.012220906523567244
220	0.12168274755163985	0.07629175157381694	0.0240316244634964
221	0.22902118000522984	-0.009644591556950688	-0.004291232454239674
222	0.2558729023050241	-0.009940903910266495	-0.0012488093530953193
223	0.25400813581790205	-0.013574219326195434	-0.010395204850605059
224	0.2405973664915581	-0.009380940184389482	-0.012631886073847534
225	0.2650924600048778	-0.024401084448096036	0.0007700021999274147
226	0.15909795491242226	0.014799280209297454	0.019116917690536302
227	0.20593400446538968	-0.0002152508099780076	0.01149836773593757
228	0.221719777037697	-0.021712564139366817	-0.006018115325550911
229	0.20993563772494833	0.00485428613614902	0.014845460732434793
230	0.2704698740264581	-0.010295389215373735	0.008689549890429641
231	0.25655373951115573	0.00047503502368867153	0.013815205678022652
232	0.2498778209603641	-0.029559241851951457	0.010943004390150878
233	-0.36113640422741794	-0.053568399125030725	0.05079581017219922
234	0.11396569469164018	0.023646059526158867	-0.008108053981033293
235	0.12468184325538607	-0.003054869884773827	-0.00664380563934012
236	0.18396755425093086	-0.016520378552780005	0.004111660283250237
237	0.2440490225301656	-0.02588678552915819	-0.02154309030838509
238	-0.10196397367681044	-0.010182409035351567	0.0013713558530280632
239	0.12148307943569665	0.0035836274822949135	0.0179594979909792
240	-0.4160009854646846	-0.06694940959219957	0.04001609347502132
241	-0.3943305309231816	-0.07034131062960695	0.03794035310232845
242	-0.04936114910489156	0.016176940619433578	-0.010485124254785958
243	-0.2373653965217438	-0.013642771816849086	-0.006963268951603426
244	-0.2994129803818911	-0.003180063533143327	0.034676466596694995
245	-0.24171925271343764	-0.03418503976067308	0.03598650054494646
246	-0.17172976280770216	0.04654541890726228	-0.08883013632019005
247	-0.12002899056275394	0.040084619197426875	-0.0635442274268921
248	-0.15712738705264206	0.035447849218358245	-0.05238071690713894
249	-0.22325336283044092	0.05206827132542133	-0.07711770474977239
250	-0.31974930597395484	0.03179572776279828	-0.06286683412785204
251	0.12027711928803732	0.04168964529414159	-0.04865710917616277
252	0.27924672981118975	-0.020996545288206957	-0.008640911935254951
253	0.0833951255155428	-0.017369989201982225	-0.032059990455445955
254	0.09715305421338379	-0.007011242379550802	-0.027943272711582076
255	0.27089520428525254	-0.01472620550374172	0.004167367180663362
256	-0.024480616849190708	0.038997355877576974	-0.017954838023869265
257	-0.05502494090865198	0.008271043046512983	-0.0014374713824292567
258	-0.03449606813116667	-0.018096867258382058	-0.027911313202296683
259	0.03502579237750651	0.028249238346258754	0.02006331047120233
260	-0.1574782645400905	0.05437561743499239	-0.032939001518451465
261	-0.5119064133118504	0.010889250388475928	-0.057969718776616525
262	-0.21768223805727666	-0.05947369869263865	-0.021757876472231
263	-0.17393034167119595	-0.006019378667896666	0.005631305901843262
264	-0.04212062713397191	0.05349992715618535	-0.009258912737672011
265	-0.050594911579040155	0.005247442785078047	0.028853499399864795
266	0.2317895158064401	-0.0029270064250147072	0.004226761807586054
267	-0.13220250176519674	0.016004475537375853	0.04396256046186492
268	-0.04254343385390403	0.0402121237354451	-0.011771109484777399
269	-0.12734721192727402	0.04902918068375629	-0.003165559214128656
270	-0.11846017945765525	0.041987753343682876	-0.03145764219381516
271	-0.08343217861759604	0.021896045121710245	-0.02600044832588982
272	-0.010932813184423707	0.014862131329296329	-0.013705764109457591
273	0.21833784120905017	-0.015894693248310627	0.02159306244186432
274	0.2997133204312044	-0.032914925603844764	-0.0024753335344077413
275	0.223258444290093	-0.05254967653610948	-0.004614349885985181
276	0.21317424558616047	-0.07169689329546275	0.001331196912375175
277	0.16938327394413927	-0.08847295139239376	0.014376414472014338
278	0.2268700286302458	-0.015841277910329105	-0.004531656217556595
279	0.1879556550613004	0.0027171904143958544	0.0025005906802429466
280	0.1856081377997011	-0.0036927366060678295	-0.004751705409783265
281	0.18259343349926924	0.012565743895416513	-0.005454204361243659
282	0.14559157406382806	0.000876895349084556	0.006336113952195571
283	0.16000056616975009	0.009266182122868564	0.012715692332042536
284	0.14870230169166418	0.0006311122516990188	-0.0035558489341221697
285	0.13872514224136318	0.012318497885201599	0.001146895017538607
286	-0.1250136513037893	-0.014742879253803628	-0.04786865526619933
287	-0.05857019821349874	0.02491979289360794	-0.0027492170533379265
288	0.18614161355710346	0.01389382891209278	-0.016034811154003605
289	0.24275200697794105	-0.008181990239774865	-0.003411101710317147
290	-0.12752627656442353	-0.00852766271790784	0.015383056780261738
291	0.2691637608854097	0.00651135429124943	0.021087412082338906
292	-0.12365037029495522	0.001213377550110483	-0.013398573806419073
293	-0.06095806077895457	0.04249124442993709	0.012030706535865902
294	0.14813603240532658	-0.009765681249186718	-0.01859960356428067
295	0.2538430919688944	-0.043617858380863385	-0.008907041691137452
296	0.2051899036473991	-0.006377521049792704	-0.01224748614984216
297	0.18248233231178096	-0.04094429984753628	-0.026563628493162062
298	0.16846942398034656	0.02500674457627051	0.002557466529885771
299	0.19904894316501465	0.004130140977215439	-0.01853992553744874
300	0.12349034373680663	-0.01306293048510107	-0.015678558730278444
301	0.18117666045085337	0.008889840852265497	-0.020170469114696304
302	0.2423165131103909	-0.04360417253326009	-0.007433179856752909
303	0.28181079417476773	-0.021621538216161394	-0.00790176796472574
304	0.2250054736265505	-0.025148917568578087	-0.00931241868914094
305	-0.1535838976983328	-0.013703400765562635	-0.0396742497310993
306	-0.2387483510407131	-0.04568646957812052	-0.07474880440067679
307	-0.012882404594534868	0.04674529597579287	0.021124481424424853
308	0.041222316917467076	0.03284862456443401	0.035504713570013696
309	0.22686140774513242	0.008347396851203245	0.008654364093582265
310	0.08283346716629642	0.03145951864775466	0.02094472802874121
311	0.06889839262432469	0.022646717172465025	0.002943614818536721
312	-0.01533365639040523	0.029607997861105847	0.03158511876618095
313	0.09953563049361235	0.06400350187093642	0.03110702628538344
314	0.08834447443566366	0.04103406562908149	0.035885601708810985
315	-0.004851510920185461	0.046707105656933826	0.021413435254502133
316	0.2640518390821319	-0.006962394682683802	-0.0007443628441005596
317	-0.12263835401534069	0.07495997137570078	-0.023413373854318912
318	0.2848375330748613	0.002519555858850353	0.017976357239730262
319	-0.4069731291291929	-0.019992515223492137	0.026094185845524084
320	0.14948306320947288	0.025159136140740047	0.018181007200281606
321	0.09276833794360125	0.05074367651515774	0.02428524270713355
322	-0.2531025727977094	-0.06419980427700211	0.03528914668324506
323	-0.08473158350977299	0.041406205769028225	0.04221117534034811
324	0.2641534504839693	-0.009694015939743983	-0.00033492461189500326
325	0.2405808325633556	-0.037070822661569865	-0.011109724301679995
326	0.26191733994103067	-0.03521627569900301	-0.01654783989766486
327	0.277179570070022	-0.0344247531085515	-0.022947540514796343
328	0.23333111372860565	-0.03644352624011593	-0.005512026623370662
329	0.2729309521336578	-0.04029864569527756	-0.007114273988039936
330	0.26179091395871495	-0.06620771514576547	-0.009365579234475969
331	0.2406755647800962	-0.03861720883034704	-0.01875840274283735
332	0.17593674359374195	0.025930065745085794	-0.012059251429232714
333	0.2868068958467961	-0.027293522196187577	-0.015490304040915552
334	0.24089347727817137	-0.018001380372552805	-0.006645754893510709
335	0.24097286379971497	-0.04421484960720675	-0.009529555389374618
336	0.2282776550279911	-0.013265237440441153	-0.009368889703077306
337	-0.011404291163521372	0.026999723865841627	-0.0126199092811776
338	0.03187466960678849	0.053074163148042086	0.03107921972401412
339	0.06488034715500211	0.06016854453401713	0.021179216176411598
340	0.23589430699377328	0.010065274221488401	0.00816137787188073
341	0.07630928706962181	0.06252787263638948	0.025495511558886838
342	0.04683088129261987	0.04391319244796843	0.046258074478126424
343	0.024848001975970133	0.04091820948332703	0.044069761164230885
344	0.016623031112351895	0.058339636716363524	0.02557586623981615
345	0.09907397552725658	0.07342565879365531	0.0349068095236685
346	0.06352632003912591	0.040751282846481746	0.04621313649743529
347	-0.030600277924566672	0.05805023810744318	0.035648228129512245
348	-0.13806538648604277	0.06962901111375264	-0.0006272295746200871
349	0.2647114872523621	-0.008143870481100702	0.0019027281644273793
350	-0.16046930131657333	0.07336670171627062	0.023823794121650144
351	-0.3422547062593109	0.02769272466616511	0.008580197298721809
352	-0.40463224892652533	0.01159460379574275	-0.005346651087504824
353	-0.4055163530673378	0.018005879152433426	0.000742368866504879
354	0.27757559578821134	0.0035724030618282943	0.016495512390957787
355	-0.33386409819412655	-0.015877197441511472	0.027843830377676945
356	-0.28768784836353517	-0.02824735543781653	0.025487517964489434
357	0.03934743732624906	0.05062027223204815	0.025353876540885664
358	-0.4105222502191471	-0.03712974964909675	0.006209224462036286
359	-0.34477696408349817	-0.04329453600888819	0.02473833362489064
360	0.09692844162189877	0.06809412081107755	0.025135631261376384
361	-0.4093916022973622	-0.05770680636954056	0.05209232039830728
362	0.0035782501392343335	0.06380733663558606	0.024065362563133897
363	0.24947991032707298	-0.021194930481304865	-0.0056667113225799095
364	0.18224238678137417	-0.04949989503130805	-0.01442234667600219
365	0.27579085845392504	-0.029881761463320177	-0.012873872183683752
366	0.25458364805339756	-0.03984337697631601	-0.027742650379811253
367	0.20863472659372773	-0.040186628544518134	-0.022014220009162106
368	0.2271876281379473	-0.042082370867911154	0.0007204111681317692
369	0.1804257500142584	-0.028021427453198522	-0.0005340442831474017
370	0.20570948709720663	-0.04367590393662508	-0.011279546696231258
371	0.18699449263807694	-0.002017042496774162	0.006159157351185089
372	0.26680740032831407	-0.03239653840193088	-0.03859978031478207
373	0.23394699541586997	-0.008568661356073783	-0.005980339740192543
374	0.22812338565739887	-0.04019017712237475	-0.005206988607056533
375	0.21330150962578365	-0.019670619709551695	-0.014206889753042766
376	0.10020456737927515	0.01978802261399982	0.047380922325252
377	0.10630921692379841	0.025596778255301093	0.04478574051619298
378	0.07247977570709775	0.01913055519619073	0.04731887591877949
379	0.04793855014337695	0.03532506117919095	0.03482326256270703
380	0.014914207234758147	0.03021758983386551	0.0615672394484209
381	0.02589072101061392	0.029183262336178652	0.06247424867969079
382	0.2159431160287783	-0.016594875887390365	0.023723542402689014
383	0.0236441613024088	0.0015172943116400393	0.0673889783763098
384	0.00959398132426511	0.014307770929192066	0.065753634907508
385	-0.13798280083707698	0.016805234741179193	0.04770265194279064
386	0.2237216331549217	-0.02255980315009214	0.020472283440174925
387	0.24030018195241115	-0.004961575842163649	0.0017854019391301094
388	-0.15080559837772264	0.027198125591658736	0.05539846955075355
389	-0.2491506777575431	0.00376188218269426	0.03164684672231536
390	-0.3861407996958736	-0.007015847541383023	0.022679397136021396
391	-0.47882739529311974	-0.05065654693228007	0.02438380342788475
392	0.1822359297214008	0.006763840298764672	0.02448421498310162
393	-0.5181111325560314	-0.0595641920706685	0.02739474262410974
394	0.27492796967459343	0.008576368567209737	0.017744623154012994
395	0.1625911046544988	0.024216281671597624	0.03556016702060565
396	0.14056635838336543	0.026360261329670145	0.036001982098939414
397	0.2530507361707363	-0.0030625943832454693	0.009110275878126536
398	0.2504689650140569	-0.029165588875266785	0.0023964031208118172
399	0.2635528326143926	-0.028252947078754736	0.007459380116099805
400	0.2684987245017517	-0.051314447626762696	-0.005568124373155704
401	0.289654596082052	-0.04196673384534679	-0.009107672353267851
402	0.2556109595634133	-0.07673255851004096	-0.020396902140308166
403	0.24934598393636653	-0.028257089354003357	-0.007163760444858713
404	0.28719833851659565	-0.012440848313846984	0.004451371066673328
405	0.2173832621917189	-0.0210146451334845	-0.0044038333135328804
406	0.24049767701908842	-0.04198524780117815	-0.0039003736887223295
407	0.23414842857207105	-0.02129343032145507	-0.008020680410900463
408	0.27454764317996455	-0.029474493254457442	0.0030115631211954552
409	-0.30230372292950736	0.052204640868931264	-0.0387426121847832
410	-0.4772574939987812	0.020620240689485234	-0.06578584238330733
411	-0.4893414909427019	0.00015437859619670688	-0.06631647724851872
412	-0.3233127788817073	0.06129087559901225	-0.03793984470890545
413	-0.40919745136934854	0.040273570075081894	-0.05231514344649088
414	-0.39576049803930274	0.0661308686355146	-0.06193090701140281
415	-0.38430568194163467	0.03792105982217727	-0.020308430597683808
416	0.224563725775748	-0.025397237120218682	0.0023303993974791094
417	-0.36460044448236173	0.06324825418737477	-0.025911585417999074
418	-0.3262753485871481	0.07280665987541875	-0.04059668396220965
419	-0.38932989053330086	0.03282918960843938	-0.0182476211336468
420	0.00495053411115729	0.07248222065483857	0.029541995603358493
421	-0.018657060501703526	-0.004232507502543234	0.041339266631049684
422	-0.11451124260482357	-0.0216217222820977	-0.005155674191791896
423	-0.05054565626952659	0.04926195259950036	-0.022864279804037536
424	-0.019643356801928476	0.03069073021910747	-0.011653314321453922
425	0.23692821467371009	-0.028655641613866255	0.010547566252200498
426	0.2662856086290137	-0.0669280175393278	-0.01764659982645707
427	0.061438620407288744	-0.031289632546380314	-0.028735501466774314
